Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Delta Time (s),Delta Freq (Hz),Avg Power Density (dB FS/Hz),Begin File,End File,Beg File Samp (samples),End File Samp (samples),SNR NIST Quick (dB),predicted_label,confidence,score_mooring noise,score_marine mammal vocalization,score_background noise,score_dolphin click,score_ship noise,score_seismic airgun,cluster
2330,Spectrogram 1,1,4961.214054,4961.889974,2979.516,4171.322,0.6759,1191.806,-104.64,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,10317699,10360958,10.73,dolphin click,0.999284685,1.10E-07,0.000715171,6.70E-10,0.999284685,3.74E-10,1.37E-09,dolphin click
2331,Spectrogram 1,1,4962.324494,4962.734874,0,4409.683,0.4104,4409.683,-72.4,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,10388768,10415032,19.68,dolphin click,0.976400495,0.000406245,0.02310645,5.80E-05,0.976400495,2.64E-09,2.89E-05,dolphin click
2332,Spectrogram 1,1,4963.909299,4964.078279,0,3932.961,0.169,3932.961,-70.89,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,10490195,10501010,26.52,dolphin click,0.999970317,9.76E-07,2.82E-05,3.90E-07,0.999970317,1.95E-08,8.18E-08,dolphin click
2333,Spectrogram 1,1,4965.188718,4965.671518,2979.516,9117.318,0.4828,6137.802,-102.38,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,10572078,10602977,11.01,seismic airgun,0.638580024,0.006132016,0.049405321,0.107774362,0.198091701,1.67E-05,0.638580024,seismic airgun
2334,Spectrogram 1,1,4966.649188,4969.425287,1191.806,11620.112,2.7761,10428.306,-100.57,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,10665548,10843218,11.9,dolphin click,0.999106586,1.98E-05,0.000131108,0.000721756,0.999106586,1.07E-05,1.00E-05,dolphin click
2335,Spectrogram 1,1,4971.368556,4972.575556,1310.987,10785.847,1.207,9474.86,-107.74,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,10967588,11044836,11.1,dolphin click,0.984402776,0.000420815,0.014977447,0.000173129,0.984402776,2.51E-05,6.85E-07,dolphin click
2336,Spectrogram 1,1,4973.444596,4974.217076,238.361,8342.644,0.7725,8104.283,-96.38,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11100454,11149893,14.35,dolphin click,0.99163264,2.76E-05,0.00823829,0.000101421,0.99163264,4.39E-08,4.01E-08,dolphin click
2337,Spectrogram 1,1,4974.724016,4974.977485,2800.745,4290.503,0.2535,1489.758,-103.29,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11182337,11198559,11.23,dolphin click,0.995194137,0.000125687,0.004096396,0.000580743,0.995194137,9.96E-07,2.18E-06,dolphin click
2338,Spectrogram 1,1,4975.484425,4976.474165,0,11918.063,0.9897,11918.063,-75.89,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11231003,11294347,15.46,seismic airgun,0.447290033,0.001617203,0.396429718,3.37E-06,0.15465951,6.88E-08,0.447290033,seismic airgun
2339,Spectrogram 1,1,4977.150085,4977.282855,3098.696,4052.142,0.1328,953.446,-103.27,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11337605,11346103,10.53,dolphin click,0.949435234,0.000131724,6.35E-05,0.018368667,0.949435234,3.53E-05,0.031965546,dolphin click
2340,Spectrogram 1,1,4980.372774,4980.698664,0,5780.261,0.3259,5780.261,-73.38,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11543858,11564714,18.94,dolphin click,0.997865856,0.00021525,0.000309775,0.001205299,0.997865856,1.27E-05,0.000391128,dolphin click
2341,Spectrogram 1,1,4983.164578,4983.828428,3098.696,11083.799,0.6638,7985.103,-109.09,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11722533,11765019,10.54,dolphin click,0.993329704,0.000919951,0.00016547,0.005549763,0.993329704,1.09E-06,3.40E-05,dolphin click
2342,Spectrogram 1,1,4984.311228,4984.963008,0,11739.292,0.6518,11739.292,-75.71,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11795919,11837632,14.66,marine mammal vocalization,0.54215318,0.017755289,0.54215318,0.000646992,0.439431906,1.27E-05,2.62E-08,marine mammal vocalization
2343,Spectrogram 1,1,4986.290707,4986.713157,834.264,8342.644,0.4224,7508.38,-102.88,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11922605,11949642,13.73,marine mammal vocalization,0.604765534,9.62E-05,0.604765534,3.85E-08,0.395137966,6.81E-11,1.33E-07,marine mammal vocalization
2344,Spectrogram 1,1,4987.389077,4988.691376,0,9832.402,1.3023,9832.402,-75.23,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,11992901,12076248,15.53,marine mammal vocalization,0.630605221,3.21E-06,0.630605221,5.80E-10,0.369383961,8.73E-12,7.54E-06,marine mammal vocalization
2345,Spectrogram 1,1,4989.549606,4989.706516,3217.877,4052.142,0.1569,834.265,-97.05,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12131175,12141217,19.68,dolphin click,0.987500548,0.000142526,0.012307528,2.97E-05,0.987500548,7.26E-07,1.89E-05,dolphin click
2346,Spectrogram 1,1,4989.791006,4989.935846,0,4230.912,0.1448,4230.912,-71.05,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12146624,12155894,25.88,dolphin click,0.940660059,0.002907211,0.049771637,0.006146097,0.940660059,4.43E-07,0.000514492,dolphin click
2347,Spectrogram 1,1,4991.758416,4994.148275,0,12633.147,2.3899,12633.147,-76.01,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12272539,12425490,15.2,dolphin click,0.99880302,0.000261139,0.000227621,0.000708028,0.99880302,8.24E-08,1.77E-07,dolphin click
2348,Spectrogram 1,1,4994.522445,4995.041455,0,8223.464,0.519,8223.464,-74.29,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12449436,12482653,18.3,dolphin click,0.999045789,2.11E-05,6.71E-05,0.000857174,0.999045789,2.36E-07,8.73E-06,dolphin click
2349,Spectrogram 1,1,4996.007055,4996.163965,1787.709,4171.322,0.1569,2383.613,-104.08,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12544451,12554494,11.08,dolphin click,0.981931567,6.51E-05,0.018000765,2.50E-06,0.981931567,2.61E-09,1.26E-07,dolphin click
2350,Spectrogram 1,1,4997.332267,4997.778856,0,4111.732,0.4466,4111.732,-72.26,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12629265,12657847,22.82,dolphin click,0.507458746,2.53E-05,0.492505819,8.64E-09,0.507458746,2.65E-10,1.01E-05,dolphin click
2351,Spectrogram 1,1,4998.056466,4999.287606,0,9951.583,1.2311,9951.583,-75.63,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12675614,12754407,14.69,dolphin click,0.982891679,1.12E-07,0.017105941,2.63E-10,0.982891679,6.01E-11,2.18E-06,dolphin click
2352,Spectrogram 1,1,4999.541076,5001.037756,0,3217.877,1.4967,3217.877,-68.35,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12770629,12866416,23.97,marine mammal vocalization,0.500117302,2.93E-06,0.500117302,7.76E-10,0.499878883,3.10E-11,9.11E-07,marine mammal vocalization
2353,Spectrogram 1,1,5000.446326,5000.808426,2979.516,4171.322,0.3621,1191.806,-101.98,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12828565,12851739,12.08,dolphin click,0.99995327,4.19E-06,4.23E-05,2.04E-07,0.99995327,3.73E-09,1.06E-09,dolphin click
2354,Spectrogram 1,1,5001.315365,5002.860325,0,10607.076,1.545,10607.076,-74.53,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,12884183,12983061,14.54,dolphin click,0.997552812,0.000688973,0.000424129,0.001333805,0.997552812,6.95E-09,2.96E-07,dolphin click
2355,Spectrogram 1,1,5003.331055,5003.487965,3158.287,8163.873,0.1569,5005.586,-100.98,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13013188,13023230,11.78,dolphin click,0.994503736,0.000846759,0.004646069,3.50E-06,0.994503736,1.45E-10,1.52E-07,dolphin click
2356,Spectrogram 1,1,5004.719105,5004.876014,0,9117.318,0.1569,9117.318,-74.44,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13102023,13112065,18.89,dolphin click,0.956729293,0.002582081,0.040687233,1.26E-06,0.956729293,5.88E-10,5.74E-08,dolphin click
2357,Spectrogram 1,1,5005.238114,5006.070944,0,13229.05,0.8328,13229.05,-76.83,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13135239,13188540,16.38,marine mammal vocalization,0.722586334,0.186271638,0.722586334,0.000175553,0.09096545,1.03E-06,3.70E-09,marine mammal vocalization
2358,Spectrogram 1,1,5006.481324,5006.746864,774.674,4290.503,0.2655,3515.829,-100.81,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13214805,13231799,13.05,dolphin click,0.878929079,0.013624535,0.107443616,2.65E-06,0.878929079,5.63E-08,1.36E-07,dolphin click
2359,Spectrogram 1,1,5007.012404,5007.302084,0,11620.112,0.2897,11620.112,-76.63,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13248794,13267333,19.13,dolphin click,0.865552068,0.009761957,0.124284536,0.00040134,0.865552068,1.39E-07,5.41E-09,dolphin click
2360,Spectrogram 1,1,5007.881444,5008.388383,0,10130.354,0.5069,10130.354,-74.95,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13304412,13336857,18.62,dolphin click,0.948038876,1.84E-07,0.051960804,1.47E-11,0.948038876,3.93E-12,9.33E-08,dolphin click
2361,Spectrogram 1,1,5009.583313,5010.210953,3098.696,6376.164,0.6276,3277.468,-107.34,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13413332,13453501,11.14,marine mammal vocalization,0.652115703,5.34E-07,0.652115703,2.17E-11,0.347883254,2.32E-11,4.87E-07,marine mammal vocalization
2362,Spectrogram 1,1,5010.585123,5011.574863,0,10666.667,0.9897,10666.667,-72.71,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13477448,13540791,15.44,dolphin click,0.716771305,0.003227178,0.27996397,3.69E-05,0.716771305,6.19E-07,7.67E-09,dolphin click
2363,Spectrogram 1,1,5012.069732,5012.492182,1072.626,7865.922,0.4224,6793.296,-106.31,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13572463,13599500,11.68,dolphin click,0.979897201,0.010516502,0.009562225,2.39E-05,0.979897201,7.67E-08,1.05E-07,dolphin click
2364,Spectrogram 1,1,5012.588742,5012.914632,0,4230.912,0.3259,4230.912,-72.36,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13605680,13626536,22.74,dolphin click,0.919752359,0.007626345,0.071965173,0.00065537,0.919752359,1.09E-08,7.37E-07,dolphin click
2365,Spectrogram 1,1,5013.618311,5013.811431,3277.467,3873.371,0.1931,595.904,-103.13,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13671572,13683932,11.06,dolphin click,0.585950315,0.147057399,0.00205323,0.264820248,0.585950315,7.95E-05,3.93E-05,dolphin click
2366,Spectrogram 1,1,5014.064901,5014.595981,0,9594.041,0.5311,9594.041,-75.34,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13700154,13734143,15.41,dolphin click,0.999971747,2.64E-05,5.07E-07,9.07E-07,0.999971747,6.38E-08,2.68E-07,dolphin click
2367,Spectrogram 1,1,5015.597791,5017.11861,0,7925.512,1.5208,7925.512,-74.25,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13798259,13895591,16.75,dolphin click,0.999430835,0.000494914,7.25E-05,1.83E-06,0.999430835,1.90E-09,2.98E-09,dolphin click
2368,Spectrogram 1,1,5017.62555,5017.77039,3277.467,3992.551,0.1448,715.084,-101.1,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13928035,13937305,12.96,dolphin click,0.999914408,7.88E-05,6.33E-06,4.81E-07,0.999914408,3.03E-09,1.05E-09,dolphin click
2369,Spectrogram 1,1,5018.18077,5018.50666,0,11858.473,0.3259,11858.473,-75.83,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,13963569,13984426,16.09,dolphin click,0.99987781,3.95E-06,0.000118277,5.68E-08,0.99987781,7.76E-10,1.18E-09,dolphin click
2370,Spectrogram 1,1,5019.24293,5019.58089,2264.432,6852.886,0.338,4588.454,-107.13,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14031548,14053177,11.38,dolphin click,0.987420857,8.86E-08,0.012579096,2.53E-09,0.987420857,8.58E-10,1.86E-08,dolphin click
2371,Spectrogram 1,1,5020.00334,5020.24474,0,9534.451,0.2414,9534.451,-75.06,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14080214,14095663,15.15,dolphin click,0.997634411,2.51E-09,0.002354764,5.60E-12,0.997634411,3.94E-12,1.08E-05,dolphin click
2372,Spectrogram 1,1,5021.210339,5021.584509,2562.384,5065.177,0.3742,2502.793,-95.6,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14157462,14181409,12.64,dolphin click,0.998840749,5.01E-08,0.000926814,3.78E-11,0.998840749,1.14E-12,0.000232379,dolphin click
2373,Spectrogram 1,1,5022.188009,5023.262239,0,6733.706,1.0742,6733.706,-73.19,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14220033,14288783,17.2,dolphin click,0.939986229,0.000379386,0.05962766,4.35E-06,0.939986229,3.84E-08,2.38E-06,dolphin click
2374,Spectrogram 1,1,5023.708829,5023.841599,2502.793,3456.238,0.1328,953.445,-104.84,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14317365,14325862,12.73,dolphin click,0.990710557,0.005057608,0.00319109,0.001039166,0.990710557,3.79E-08,1.58E-06,dolphin click
2375,Spectrogram 1,1,5024.348538,5025.326208,0,9891.993,0.9777,9891.993,-75.51,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14358306,14420877,15.33,background noise,0.501545429,0.105194017,0.013673326,0.501545429,0.379532039,5.27E-08,5.51E-05,background noise
2376,Spectrogram 1,1,5025.446908,5026.183178,0,12275.605,0.7363,12275.605,-75.76,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14428602,14475723,15.8,marine mammal vocalization,0.532365799,0.010021069,0.532365799,0.021290122,0.434777886,1.08E-07,0.001545078,marine mammal vocalization
2377,Spectrogram 1,1,5026.593558,5027.390178,0,12037.244,0.7966,12037.244,-75.83,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14501988,14552971,14.31,dolphin click,0.723363876,9.02E-05,0.274433881,0.002107967,0.723363876,1.79E-06,2.28E-06,dolphin click
2378,Spectrogram 1,1,5027.945397,5028.597177,0,11143.389,0.6518,11143.389,-74.88,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14588505,14630219,13.52,dolphin click,0.998425364,0.000415596,0.001072293,8.66E-05,0.998425364,5.93E-08,1.50E-07,dolphin click
2379,Spectrogram 1,1,5029.707617,5029.852457,0,8461.825,0.1448,8461.825,-73.91,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14701287,14710557,16.26,dolphin click,0.999799311,5.94E-08,0.000200676,6.70E-10,0.999799311,2.73E-10,5.62E-10,dolphin click
2380,Spectrogram 1,1,5030.299047,5030.673217,0,9534.451,0.3742,9534.451,-75.19,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14739139,14763086,13.47,dolphin click,0.978259683,5.03E-09,0.021736469,8.38E-12,0.978259683,1.66E-11,3.87E-06,dolphin click
2381,Spectrogram 1,1,5032.161446,5032.342496,953.445,4588.454,0.181,3635.009,-99.88,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14858333,14869920,12.79,dolphin click,0.996765018,0.0026355,0.000598463,7.78E-07,0.996765018,2.58E-08,8.75E-08,dolphin click
2382,Spectrogram 1,1,5033.283955,5034.370255,0,11441.341,1.0863,11441.341,-75.99,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,14930173,14999696,15.03,dolphin click,0.976095557,0.017470038,0.006431111,3.25E-06,0.976095557,7.87E-08,4.43E-09,dolphin click
2383,Spectrogram 1,1,5034.611655,5034.901335,3039.106,6137.803,0.2897,3098.697,-104.96,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15015146,15033685,11.06,dolphin click,0.999993205,2.50E-07,6.55E-06,3.84E-08,0.999993205,3.99E-09,4.82E-09,dolphin click
2384,Spectrogram 1,1,5035.335855,5035.528975,0,7508.38,0.1931,7508.38,-72.67,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15061495,15073854,16.83,dolphin click,0.9361853,0.000829109,0.062505417,0.000480163,0.9361853,1.07E-07,1.09E-08,dolphin click
2385,Spectrogram 1,1,5036.422154,5036.856674,0,10249.534,0.4345,10249.534,-66.93,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15131018,15158827,17.4,dolphin click,0.882445693,0.057142332,0.058737576,0.001078086,0.882445693,6.70E-07,0.000595718,dolphin click
2386,Spectrogram 1,1,5037.629154,5038.618894,0,6733.706,0.9897,6733.706,-72.2,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15208266,15271609,16.61,dolphin click,0.810340643,0.003780287,0.185879007,1.14E-07,0.810340643,5.35E-09,9.85E-09,dolphin click
2387,Spectrogram 1,1,5039.982803,5040.187993,4648.045,11620.112,0.2052,6972.067,-106.03,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15358899,15372032,11.07,marine mammal vocalization,0.99639684,3.55E-06,0.99639684,1.19E-10,0.00359966,1.17E-12,1.64E-09,marine mammal vocalization
2388,Spectrogram 1,1,5040.308693,5041.986423,0,12871.508,1.6777,12871.508,-76.1,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15379756,15487131,16.12,marine mammal vocalization,0.999975324,2.51E-06,0.999975324,5.00E-09,2.21E-05,4.10E-13,4.82E-08,marine mammal vocalization
2389,Spectrogram 1,1,5042.167473,5042.614063,0,11977.654,0.4466,11977.654,-75.46,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15498718,15527300,14.9,marine mammal vocalization,0.563120008,9.77E-08,0.563120008,1.61E-11,0.436879367,8.71E-13,5.13E-07,marine mammal vocalization
2390,Spectrogram 1,1,5043.133073,5044.340072,0,11620.112,1.207,11620.112,-72.07,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15560517,15637765,15.2,dolphin click,0.990049958,4.14E-07,0.009949557,9.23E-11,0.990049958,2.90E-11,6.85E-11,dolphin click
2391,Spectrogram 1,1,5045.655702,5047.261011,0,10845.438,1.6053,10845.438,-75.61,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15721965,15824705,14.62,dolphin click,0.979832113,0.00115502,0.019012809,8.71E-08,0.979832113,7.86E-10,1.53E-09,dolphin click
2392,Spectrogram 1,1,5047.659321,5047.816231,3098.696,6793.296,0.1569,3694.6,-104.09,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15850197,15860239,10.68,dolphin click,0.999876618,8.99E-07,0.000122307,1.26E-07,0.999876618,1.38E-10,1.81E-09,dolphin click
2393,Spectrogram 1,1,5048.733551,5049.783641,0,5814.867,1.0501,5814.867,-72.86,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,15918947,15986153,16.09,dolphin click,0.999688983,4.67E-05,0.000263625,3.85E-07,0.999688983,8.81E-08,3.67E-07,dolphin click
2394,Spectrogram 1,1,5051.22359,5051.67018,0,8163.873,0.4466,8163.873,-74.37,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,16078310,16106891,19.62,dolphin click,0.922679007,4.51E-08,0.077067539,2.28E-11,0.922679007,1.13E-10,0.000253492,dolphin click
2395,Spectrogram 1,1,5054.011759,5055.085989,119.181,7627.561,1.0742,7508.38,-81.22,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,16256753,16325503,14.14,dolphin click,0.997117639,8.66E-05,0.001078847,0.001669938,0.997117639,1.16E-07,4.69E-05,dolphin click
2396,Spectrogram 1,1,5057.415498,5058.139698,3217.877,9236.499,0.7242,6018.622,-104.36,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,16474592,16520941,11,dolphin click,0.992836773,0.000221039,0.00290491,0.0040319,0.992836773,3.29E-06,2.04E-06,dolphin click
2397,Spectrogram 1,1,5058.682848,5058.803548,476.723,3873.371,0.1207,3396.648,-93.12,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,16555702,16563427,16.59,dolphin click,0.999010086,1.82E-06,0.000988101,1.03E-09,0.999010086,8.19E-10,5.68E-09,dolphin click
2398,Spectrogram 1,1,5060.589907,5060.734747,0,9951.583,0.1448,9951.583,-74.5,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,16677754,16687024,16.67,dolphin click,0.998665094,0.000989734,0.000343455,1.68E-06,0.998665094,1.60E-09,1.15E-08,dolphin click
2399,Spectrogram 1,1,5061.579647,5063.474636,0,10964.618,1.895,10964.618,-76.04,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,16741097,16862377,14.12,dolphin click,0.865830481,1.15E-05,0.134156868,1.13E-06,0.865830481,7.23E-08,1.83E-09,dolphin click
2400,Spectrogram 1,1,5066.274876,5066.576625,0,4350.093,0.3017,4350.093,-62.63,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,17041592,17060904,21.57,dolphin click,0.999356568,9.11E-06,0.000377803,4.62E-07,0.999356568,4.63E-08,0.000256154,dolphin click
2401,Spectrogram 1,1,5067.956224,5070.008124,0,8581.006,2.0519,8581.006,-74.24,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,17149198,17280520,14.91,dolphin click,0.956242621,5.47E-05,0.04369403,1.53E-08,0.956242621,4.58E-10,8.62E-06,dolphin click
2402,Spectrogram 1,1,5071.770343,5074.872333,0,17459.963,3.102,17459.963,-74.2,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,17393302,17591829,17.12,dolphin click,0.688826442,2.30E-05,0.310999364,3.46E-07,0.688826442,1.37E-09,0.000150947,dolphin click
2403,Spectrogram 1,1,5076.151752,5076.320732,2919.926,4230.912,0.169,1310.986,-98.8,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,17673712,17684527,11.77,dolphin click,0.994018555,0.001527352,7.59E-05,0.004376825,0.994018555,4.97E-07,9.92E-07,dolphin click
2404,Spectrogram 1,1,5077.419102,5077.576012,3575.419,6078.212,0.1569,2502.793,-105.25,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,17754823,17764865,11.2,dolphin click,0.991544008,0.000161657,0.008291624,2.73E-06,0.991544008,1.19E-09,2.99E-10,dolphin click
2405,Spectrogram 1,1,5078.565751,5079.446861,0,11858.473,0.8811,11858.473,-76.22,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,17828208,17884599,16.52,dolphin click,0.999508977,3.38E-05,0.000457204,2.67E-09,0.999508977,2.32E-09,5.43E-09,dolphin click
2406,Spectrogram 1,1,5079.893451,5081.064241,0,6495.345,1.1708,6495.345,-73.63,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,17913181,17988111,17.68,dolphin click,0.996944129,6.18E-07,0.003055177,6.58E-08,0.996944129,1.91E-09,2.26E-08,dolphin click
2407,Spectrogram 1,1,5082.19882,5082.57299,3158.287,6972.067,0.3742,3813.78,-105.45,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,18060725,18084671,11.16,dolphin click,0.999867201,2.81E-07,0.000132518,3.66E-10,0.999867201,9.17E-10,1.69E-08,dolphin click
2408,Spectrogram 1,1,5083.10407,5084.62489,119.181,6674.115,1.5208,6554.934,-91.45,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,18118660,18215993,14.76,dolphin click,0.996207356,2.12E-08,0.003753043,5.75E-11,0.996207356,6.77E-11,3.96E-05,dolphin click
2409,Spectrogram 1,1,5086.294169,5087.525308,0,4439.479,1.2311,4439.479,-69.64,AMAR1183.20240425T042725Z.wav,AMAR1183.20240425T042725Z.wav,18322827,18401620,21.64,dolphin click,0.998647988,7.66E-08,0.001064655,8.23E-10,0.998647988,3.49E-10,0.000287262,dolphin click
